Nome_Video,Secondo,AbsDiff_Perc,Max_Blob_Area,Saliency_Mean,Temp_Variance,Label_Freeze
ok9TV-lZyJk.mp4,333.0,8.5542,50498,0.0463,24.9043,0
ok9TV-lZyJk.mp4,333.08,9.0991,15105,0.0445,32.7317,0
ok9TV-lZyJk.mp4,333.17,8.3201,44178,0.0443,39.6479,0
ok9TV-lZyJk.mp4,333.25,8.693,66767,0.0456,35.0659,0
ok9TV-lZyJk.mp4,333.33,16.5616,203048,0.047,10.037,0
ok9TV-lZyJk.mp4,333.42,19.4795,219851,0.0474,21.7433,0
ok9TV-lZyJk.mp4,333.5,11.3764,25381,0.044,19.5383,0
ok9TV-lZyJk.mp4,333.58,9.6685,31851,0.042,17.3666,0
ok9TV-lZyJk.mp4,333.67,10.696,38981,0.044,14.4329,0
ok9TV-lZyJk.mp4,333.75,9.0692,22579,0.0445,14.4082,0
ok9TV-lZyJk.mp4,333.83,12.4178,67528,0.0483,1.4234,0
ok9TV-lZyJk.mp4,333.92,15.8748,66554,0.0513,5.9761,0
ok9TV-lZyJk.mp4,334.0,29.0911,348636,0.0594,51.7532,0
ok9TV-lZyJk.mp4,334.08,36.6698,461778,0.0651,110.5135,0
ok9TV-lZyJk.mp4,334.17,29.8125,317570,0.0621,83.481,0
ok9TV-lZyJk.mp4,334.25,21.778,200480,0.0656,51.2396,0
ok9TV-lZyJk.mp4,334.33,24.4877,104319,0.0722,26.0029,0
ok9TV-lZyJk.mp4,334.42,23.0113,197427,0.0853,30.1582,0
ok9TV-lZyJk.mp4,334.5,29.9002,159698,0.0902,11.7175,0
ok9TV-lZyJk.mp4,334.58,44.1191,497158,0.09,67.4398,0
ok9TV-lZyJk.mp4,334.67,36.4094,344670,0.0955,61.4193,0
ok9TV-lZyJk.mp4,334.75,30.4276,120986,0.1002,50.2002,0
ok9TV-lZyJk.mp4,334.83,35.289,131804,0.088,26.3759,0
ok9TV-lZyJk.mp4,334.92,29.5377,261903,0.1069,27.1695,0
ok9TV-lZyJk.mp4,335.0,30.2232,257599,0.1065,8.2482,0
ok9TV-lZyJk.mp4,335.08,29.8453,133869,0.0835,4.5555,0
ok9TV-lZyJk.mp4,335.17,27.8897,149868,0.0899,6.2328,0
ok9TV-lZyJk.mp4,335.25,25.8335,105157,0.116,2.6403,0
ok9TV-lZyJk.mp4,335.33,26.3361,222885,0.0831,3.1638,0
ok9TV-lZyJk.mp4,335.42,26.6685,191897,0.0789,2.0607,0
ok9TV-lZyJk.mp4,335.5,23.6063,59343,0.0734,1.9732,0
ok9TV-lZyJk.mp4,335.59,24.9346,168435,0.072,1.2157,0
ok9TV-lZyJk.mp4,335.67,27.5497,212331,0.0608,1.9325,0
ok9TV-lZyJk.mp4,335.75,27.1155,316142,0.0597,2.1909,0
ok9TV-lZyJk.mp4,335.84,21.5444,119957,0.0509,4.9703,0
ok9TV-lZyJk.mp4,335.92,19.9502,162753,0.0464,9.0742,0
ok9TV-lZyJk.mp4,336.0,14.6757,57080,0.0406,22.9764,0
ok9TV-lZyJk.mp4,336.09,12.4688,88446,0.0369,26.896,0
ok9TV-lZyJk.mp4,336.17,12.5527,97854,0.0374,14.4336,0
ok9TV-lZyJk.mp4,336.25,8.172,26919,0.036,14.663,0
ok9TV-lZyJk.mp4,336.34,10.4003,37351,0.0348,4.8596,0
ok9TV-lZyJk.mp4,336.42,15.2371,44160,0.0327,5.5886,0
ok9TV-lZyJk.mp4,336.5,11.4164,50389,0.0325,5.47,0
ok9TV-lZyJk.mp4,336.59,8.7531,31395,0.0295,6.2647,0
ok9TV-lZyJk.mp4,336.67,7.9835,27175,0.0305,6.4683,0
ok9TV-lZyJk.mp4,336.75,6.2098,28767,0.0292,9.8775,0
ok9TV-lZyJk.mp4,336.84,6.5988,11034,0.0316,3.4444,0
ok9TV-lZyJk.mp4,336.92,6.8164,29385,0.0302,0.8978,0
ok9TV-lZyJk.mp4,337.0,7.3249,45743,0.0321,0.3782,0
ok9TV-lZyJk.mp4,337.09,9.2468,79043,0.0324,1.1373,0
ok9TV-lZyJk.mp4,337.17,11.8247,114996,0.0358,3.8694,0
ok9TV-lZyJk.mp4,337.25,16.4584,151073,0.0355,12.4682,0
ok9TV-lZyJk.mp4,337.34,9.3111,17765,0.0348,9.9535,0
ok9TV-lZyJk.mp4,337.42,10.9238,40508,0.0438,6.9755,0
ok9TV-lZyJk.mp4,337.5,11.2095,54285,0.0512,5.7813,0
ok9TV-lZyJk.mp4,337.59,24.5583,101903,0.0351,31.1093,0
ok9TV-lZyJk.mp4,337.67,30.9063,112337,0.0318,75.8707,0
ok9TV-lZyJk.mp4,337.75,28.4622,182204,0.0307,72.7276,0
ok9TV-lZyJk.mp4,337.84,21.4191,237713,0.0372,47.1608,0
ok9TV-lZyJk.mp4,337.92,25.673,204961,0.0457,10.6193,0
ok9TV-lZyJk.mp4,338.0,23.6254,131716,0.0541,11.3726,0
ok9TV-lZyJk.mp4,338.09,25.4936,93391,0.0558,5.4749,0
ok9TV-lZyJk.mp4,338.17,23.3701,124695,0.065,2.4386,0
ok9TV-lZyJk.mp4,338.25,27.3792,188296,0.0534,2.1689,0
ok9TV-lZyJk.mp4,338.34,22.3875,67166,0.0524,3.1539,0
ok9TV-lZyJk.mp4,338.42,26.1551,135502,0.063,3.3422,0
ok9TV-lZyJk.mp4,338.5,27.956,121894,0.0625,4.8408,0
ok9TV-lZyJk.mp4,338.59,30.7092,159678,0.0664,7.3542,0
ok9TV-lZyJk.mp4,338.67,21.4166,89316,0.061,11.9412,0
ok9TV-lZyJk.mp4,338.76,15.1465,84510,0.0638,29.9968,0
ok9TV-lZyJk.mp4,338.84,14.4156,42482,0.061,43.2268,0
ok9TV-lZyJk.mp4,338.92,32.7,183120,0.0602,58.2651,0
ok9TV-lZyJk.mp4,339.01,32.5489,154881,0.0743,64.5698,0
ok9TV-lZyJk.mp4,339.09,36.3197,231077,0.1096,89.2036,0
ok9TV-lZyJk.mp4,339.17,32.1196,205209,0.0883,60.0749,0
ok9TV-lZyJk.mp4,339.26,21.0298,132154,0.0706,26.8462,0
ok9TV-lZyJk.mp4,339.34,27.8383,239465,0.0859,27.2123,0
ok9TV-lZyJk.mp4,339.42,41.272,331173,0.1111,48.3809,0
ok9TV-lZyJk.mp4,339.51,25.7724,113093,0.1159,46.757,0
ok9TV-lZyJk.mp4,339.59,24.0145,202001,0.1017,49.12,0
ok9TV-lZyJk.mp4,339.67,22.0901,177091,0.1109,46.3499,0
ok9TV-lZyJk.mp4,339.76,32.9414,294942,0.1168,49.7835,0
ok9TV-lZyJk.mp4,339.84,37.9784,394154,0.134,35.639,0
ok9TV-lZyJk.mp4,339.92,16.4594,111793,0.1144,59.8983,0
ok9TV-lZyJk.mp4,340.01,22.5463,134736,0.1408,61.8184,0
ok9TV-lZyJk.mp4,340.09,32.6355,153810,0.1293,61.4181,0
ok9TV-lZyJk.mp4,340.17,44.7325,411853,0.1454,104.5528,0
ok9TV-lZyJk.mp4,340.26,32.2265,263630,0.1631,93.4925,0
ok9TV-lZyJk.mp4,340.34,29.7365,259874,0.1437,51.2722,0
ok9TV-lZyJk.mp4,340.42,31.9242,328211,0.1327,28.4728,0
ok9TV-lZyJk.mp4,340.51,34.9458,372701,0.1276,27.8338,0
ok9TV-lZyJk.mp4,340.59,26.1343,287092,0.1002,8.6398,0
ok9TV-lZyJk.mp4,340.67,36.4255,335978,0.1168,13.5319,0
ok9TV-lZyJk.mp4,340.76,37.3662,148917,0.1103,16.4468,0
ok9TV-lZyJk.mp4,340.84,33.5535,135677,0.1057,15.9363,0
ok9TV-lZyJk.mp4,340.92,29.7912,102772,0.0941,17.5879,0
ok9TV-lZyJk.mp4,341.01,29.7977,200825,0.0747,10.1813,0
ok9TV-lZyJk.mp4,341.09,22.3197,167880,0.0467,24.8718,0
ok9TV-lZyJk.mp4,341.17,12.4865,70037,0.0446,56.2335,0
ok9TV-lZyJk.mp4,341.26,6.469,32103,0.0431,87.3268,0
ok9TV-lZyJk.mp4,341.34,7.3013,52240,0.0436,81.7275,0
ok9TV-lZyJk.mp4,341.42,11.3061,75612,0.0472,31.9763,0
ok9TV-lZyJk.mp4,341.51,12.5569,76471,0.0449,6.8349,0
ok9TV-lZyJk.mp4,341.59,10.8712,89631,0.0471,5.6613,0
ok9TV-lZyJk.mp4,341.67,16.1198,129312,0.0492,8.0871,0
ok9TV-lZyJk.mp4,341.76,24.7048,269005,0.0512,26.4069,0
ok9TV-lZyJk.mp4,341.84,21.3308,142397,0.0507,27.2259,0
ok9TV-lZyJk.mp4,341.92,21.0211,240186,0.0535,23.2507,0
ok9TV-lZyJk.mp4,342.01,20.5343,223926,0.0397,7.5073,0
ok9TV-lZyJk.mp4,342.09,11.1331,62070,0.0452,20.7063,0
ok9TV-lZyJk.mp4,342.18,19.3119,139531,0.046,14.6602,0
ok9TV-lZyJk.mp4,342.26,23.8961,171901,0.0536,18.4473,0
ok9TV-lZyJk.mp4,342.34,25.979,281985,0.0526,26.0328,0
ok9TV-lZyJk.mp4,342.43,26.4869,237205,0.0467,32.5675,0
ok9TV-lZyJk.mp4,342.51,25.1475,323530,0.0451,6.6544,0
ok9TV-lZyJk.mp4,342.59,17.6722,207159,0.0447,10.2672,0
ok9TV-lZyJk.mp4,342.68,16.1445,59700,0.0452,19.696,0
ok9TV-lZyJk.mp4,342.76,16.92,121962,0.0432,19.4445,0
ok9TV-lZyJk.mp4,342.84,18.5551,188293,0.049,10.4341,0
ok9TV-lZyJk.mp4,342.93,19.7726,172999,0.0527,1.5984,0
ok9TV-lZyJk.mp4,343.01,25.5596,273910,0.0463,11.1084,0
ok9TV-lZyJk.mp4,343.09,25.7248,180227,0.0518,13.3549,0
ok9TV-lZyJk.mp4,343.18,13.5557,71851,0.0602,21.0687,0
ok9TV-lZyJk.mp4,343.26,21.2335,68058,0.0685,19.9898,0
ok9TV-lZyJk.mp4,343.34,31.5289,236664,0.0805,35.5356,0
ok9TV-lZyJk.mp4,343.43,40.9337,422387,0.0867,85.8934,0
ok9TV-lZyJk.mp4,343.51,33.6382,428016,0.0913,93.1573,0
ok9TV-lZyJk.mp4,343.59,24.5129,192534,0.0803,48.2795,0
ok9TV-lZyJk.mp4,343.68,23.3245,237541,0.0772,41.3376,0
ok9TV-lZyJk.mp4,343.76,32.328,363013,0.0745,41.6768,0
ok9TV-lZyJk.mp4,343.84,23.0211,223007,0.0463,21.4628,0
ok9TV-lZyJk.mp4,343.93,10.1948,44413,0.047,50.5711,0
ok9TV-lZyJk.mp4,344.01,7.7033,20865,0.0494,83.432,0
ok9TV-lZyJk.mp4,344.09,27.9535,121368,0.0615,94.2855,0
ok9TV-lZyJk.mp4,344.18,49.5537,571700,0.1045,225.0505,0
ok9TV-lZyJk.mp4,344.26,56.6059,847495,0.1068,396.5983,0
ok9TV-lZyJk.mp4,344.34,49.7314,606647,0.1057,327.1276,0
ok9TV-lZyJk.mp4,344.43,26.7386,201790,0.0985,152.0623,0
ok9TV-lZyJk.mp4,344.51,29.8483,318309,0.1166,141.9018,0
ok9TV-lZyJk.mp4,344.59,32.6904,301560,0.0841,139.7918,0
ok9TV-lZyJk.mp4,344.68,47.7933,455953,0.0839,90.5896,0
ok9TV-lZyJk.mp4,344.76,41.6611,212072,0.0713,61.0756,0
ok9TV-lZyJk.mp4,344.84,40.2461,247122,0.1051,41.5993,0
ok9TV-lZyJk.mp4,344.93,59.101,759808,0.0773,77.8907,0
ok9TV-lZyJk.mp4,345.01,48.6879,400817,0.1032,44.5584,0
ok9TV-lZyJk.mp4,345.09,22.6763,164206,0.092,142.5288,0
ok9TV-lZyJk.mp4,345.18,22.0289,182546,0.0619,210.5842,0
ok9TV-lZyJk.mp4,345.26,25.2844,245625,0.0825,236.2382,0
ok9TV-lZyJk.mp4,345.35,29.9694,295665,0.0785,97.6574,0
ok9TV-lZyJk.mp4,345.43,34.5653,361608,0.0874,22.4712,0
ok9TV-lZyJk.mp4,345.51,56.2336,526234,0.0749,145.8867,0
ok9TV-lZyJk.mp4,345.6,36.9318,395222,0.0761,112.3474,0
ok9TV-lZyJk.mp4,345.68,24.2775,98599,0.0782,117.0658,0
ok9TV-lZyJk.mp4,345.76,33.1751,290744,0.071,110.4698,0
ok9TV-lZyJk.mp4,345.85,34.2569,276051,0.0839,110.7899,0
ok9TV-lZyJk.mp4,345.93,24.0409,101693,0.0748,28.6143,0
ok9TV-lZyJk.mp4,346.01,28.208,256800,0.0759,18.4743,0
ok9TV-lZyJk.mp4,346.1,13.8027,72659,0.0751,54.9441,0
ok9TV-lZyJk.mp4,346.18,15.3233,61783,0.0767,59.6738,0
ok9TV-lZyJk.mp4,346.26,17.3892,165886,0.0809,30.0981,0
ok9TV-lZyJk.mp4,346.35,19.186,61846,0.0717,25.542,0
ok9TV-lZyJk.mp4,346.43,15.4115,100003,0.0689,3.4931,0
ok9TV-lZyJk.mp4,346.51,34.7345,311227,0.0633,53.3346,0
ok9TV-lZyJk.mp4,346.6,36.9567,359230,0.0647,84.2074,0
ok9TV-lZyJk.mp4,346.68,20.522,113818,0.0622,76.5719,0
ok9TV-lZyJk.mp4,346.76,11.4704,90081,0.0588,105.1577,0
ok9TV-lZyJk.mp4,346.85,8.6292,47107,0.0628,135.3268,0
ok9TV-lZyJk.mp4,346.93,10.1202,51239,0.0634,111.439,0
ok9TV-lZyJk.mp4,347.01,11.6295,67347,0.0696,17.3627,0
ok9TV-lZyJk.mp4,347.1,16.3265,106418,0.0716,6.6734,0
ok9TV-lZyJk.mp4,347.18,9.9539,58888,0.0677,7.1413,0
ok9TV-lZyJk.mp4,347.26,7.3668,30699,0.0692,8.761,0
ok9TV-lZyJk.mp4,347.35,13.7173,26960,0.0631,9.4511,0
ok9TV-lZyJk.mp4,347.43,9.7424,26551,0.0628,10.1487,0
ok9TV-lZyJk.mp4,347.51,9.1634,46222,0.0604,4.3039,0
ok9TV-lZyJk.mp4,347.6,8.437,29654,0.0519,4.6932,0
ok9TV-lZyJk.mp4,347.68,7.8584,16036,0.0522,4.276,0
ok9TV-lZyJk.mp4,347.76,9.2492,31174,0.0568,0.4399,0
ok9TV-lZyJk.mp4,347.85,8.4385,19569,0.0577,0.2674,0
ok9TV-lZyJk.mp4,347.93,5.9892,11672,0.0606,1.2014,0
ok9TV-lZyJk.mp4,348.01,9.5027,36279,0.0564,1.5718,0
ok9TV-lZyJk.mp4,348.1,10.1277,18458,0.0539,2.0788,0
ok9TV-lZyJk.mp4,348.18,6.5685,12600,0.0602,2.5983,0
ok9TV-lZyJk.mp4,348.26,12.7405,33217,0.0617,6.0983,0
ok9TV-lZyJk.mp4,348.35,8.0552,14687,0.0628,4.3049,0
ok9TV-lZyJk.mp4,348.43,10.0396,14679,0.0628,4.3733,0
ok9TV-lZyJk.mp4,348.51,8.9543,22158,0.067,4.302,0
ok9TV-lZyJk.mp4,348.6,12.3138,41068,0.0659,3.3712,0
ok9TV-lZyJk.mp4,348.68,22.1926,106290,0.0615,26.4366,0
ok9TV-lZyJk.mp4,348.77,10.2672,67294,0.0608,23.4539,0
ok9TV-lZyJk.mp4,348.85,5.6073,10371,0.0611,31.4087,0
ok9TV-lZyJk.mp4,348.93,3.4942,10605,0.059,42.5403,0
ok9TV-lZyJk.mp4,349.02,3.1749,9915,0.0614,50.2783,0
ok9TV-lZyJk.mp4,349.1,3.4717,8196,0.0627,7.1681,0
ok9TV-lZyJk.mp4,349.18,7.4727,19424,0.0632,2.7569,0
ok9TV-lZyJk.mp4,349.27,5.5432,8802,0.0676,2.7328,0
ok9TV-lZyJk.mp4,349.35,6.4912,9686,0.068,2.8067,0
ok9TV-lZyJk.mp4,349.43,2.9614,12543,0.0668,2.9896,0
ok9TV-lZyJk.mp4,349.52,5.0481,10834,0.0652,2.305,0
ok9TV-lZyJk.mp4,349.6,5.8308,17023,0.0589,1.4429,0
ok9TV-lZyJk.mp4,349.68,6.607,23713,0.0685,1.7806,0
ok9TV-lZyJk.mp4,349.77,15.1625,67991,0.0679,17.6387,0
ok9TV-lZyJk.mp4,349.85,12.974,86094,0.0751,17.0158,0
ok9TV-lZyJk.mp4,349.93,39.2127,259556,0.0672,148.0635,0
ok9TV-lZyJk.mp4,350.02,12.9406,78756,0.0625,127.3522,0
ok9TV-lZyJk.mp4,350.1,17.28,113833,0.0712,99.5889,0
ok9TV-lZyJk.mp4,350.18,5.1868,13561,0.0681,132.8746,0
ok9TV-lZyJk.mp4,350.27,19.5767,131658,0.0756,127.8466,0
ok9TV-lZyJk.mp4,350.35,30.4459,189463,0.0753,68.7007,0
ok9TV-lZyJk.mp4,350.43,27.2565,148497,0.0758,77.7539,0
ok9TV-lZyJk.mp4,350.52,41.733,172588,0.0739,147.3179,0
ok9TV-lZyJk.mp4,350.6,13.338,19779,0.0737,93.8707,0
ok9TV-lZyJk.mp4,350.68,18.3611,58983,0.0706,97.4588,0
ok9TV-lZyJk.mp4,350.77,18.3351,54845,0.0776,100.4878,0
ok9TV-lZyJk.mp4,350.85,16.9132,47356,0.0734,103.3243,0
ok9TV-lZyJk.mp4,350.93,34.735,205585,0.0724,55.1843,0
ok9TV-lZyJk.mp4,351.02,9.4874,16847,0.0714,68.3361,0
ok9TV-lZyJk.mp4,351.1,10.6608,16409,0.0716,81.5357,0
ok9TV-lZyJk.mp4,351.18,13.5731,16978,0.0668,84.5757,0
ok9TV-lZyJk.mp4,351.27,15.5364,21170,0.0679,84.9675,0
ok9TV-lZyJk.mp4,351.35,41.0774,160194,0.072,136.9075,0
ok9TV-lZyJk.mp4,351.43,44.9796,357899,0.0638,216.6551,0
ok9TV-lZyJk.mp4,351.52,23.6195,107383,0.072,168.3388,0
ok9TV-lZyJk.mp4,351.6,18.3059,80094,0.0765,145.071,0
ok9TV-lZyJk.mp4,351.68,15.2213,69999,0.0705,146.7464,0
ok9TV-lZyJk.mp4,351.77,11.2135,31829,0.0729,140.8798,0
ok9TV-lZyJk.mp4,351.85,11.7425,32553,0.07,21.0028,0
ok9TV-lZyJk.mp4,351.93,23.4249,54953,0.0583,20.4176,0
ok9TV-lZyJk.mp4,352.02,31.7248,318826,0.0549,61.7038,0
ok9TV-lZyJk.mp4,352.1,21.759,193623,0.0566,59.5358,0
ok9TV-lZyJk.mp4,352.19,4.2768,6346,0.0562,91.5395,0
ok9TV-lZyJk.mp4,352.27,4.3282,6846,0.0548,120.6296,0
ok9TV-lZyJk.mp4,352.35,3.3329,5577,0.0527,134.4099,0
ok9TV-lZyJk.mp4,352.44,7.6952,30278,0.0536,47.6285,0
ok9TV-lZyJk.mp4,352.52,13.7722,103359,0.0495,14.7679,0
ok9TV-lZyJk.mp4,352.6,28.1784,216137,0.0644,83.1872,0
ok9TV-lZyJk.mp4,352.69,27.0719,240376,0.0573,101.0573,0
ok9TV-lZyJk.mp4,352.77,11.4295,51908,0.0589,70.489,0
ok9TV-lZyJk.mp4,352.85,13.2522,66956,0.0638,53.3482,0
ok9TV-lZyJk.mp4,352.94,15.4093,88353,0.0666,50.5233,0
ok9TV-lZyJk.mp4,353.02,27.5933,153634,0.0626,48.4462,0
ok9TV-lZyJk.mp4,353.1,23.2727,85448,0.0834,38.4149,0
ok9TV-lZyJk.mp4,353.19,19.098,60900,0.078,27.0824,0
ok9TV-lZyJk.mp4,353.27,17.1204,76604,0.0678,19.4611,0
ok9TV-lZyJk.mp4,353.35,15.9626,89540,0.0822,18.3837,0
ok9TV-lZyJk.mp4,353.44,15.1688,141245,0.0577,8.374,0
ok9TV-lZyJk.mp4,353.52,24.7796,261590,0.0867,11.8403,0
ok9TV-lZyJk.mp4,353.6,29.0188,315034,0.102,30.2551,0
ok9TV-lZyJk.mp4,353.69,39.1814,355833,0.0997,79.096,0
ok9TV-lZyJk.mp4,353.77,54.723,573091,0.0934,182.1142,0
ok9TV-lZyJk.mp4,353.85,47.8731,607632,0.0855,125.5516,0
ok9TV-lZyJk.mp4,353.94,48.3607,623951,0.098,79.3028,0
ok9TV-lZyJk.mp4,354.02,52.5775,776702,0.1097,28.5183,0
ok9TV-lZyJk.mp4,354.1,61.2347,696061,0.1146,23.7509,0
ok9TV-lZyJk.mp4,354.19,59.7108,753321,0.097,31.2611,0
ok9TV-lZyJk.mp4,354.27,55.6327,778882,0.0609,22.029,0
ok9TV-lZyJk.mp4,354.35,70.5826,1065100,0.0968,37.5505,0
ok9TV-lZyJk.mp4,354.44,66.4303,873543,0.0931,27.4156,0
ok9TV-lZyJk.mp4,354.52,59.156,653274,0.0889,29.3404,0
ok9TV-lZyJk.mp4,354.6,48.4533,562222,0.0979,61.2878,0
ok9TV-lZyJk.mp4,354.69,53.2448,667875,0.1051,66.4203,0
ok9TV-lZyJk.mp4,354.77,53.1373,677016,0.0927,38.2912,0
ok9TV-lZyJk.mp4,354.85,40.5159,169673,0.1021,38.4963,0
ok9TV-lZyJk.mp4,354.94,44.368,149607,0.0936,24.6585,0
ok9TV-lZyJk.mp4,355.02,75.546,1043543,0.1005,147.6219,0
ok9TV-lZyJk.mp4,355.1,80.9408,1206478,0.0655,269.0499,0
ok9TV-lZyJk.mp4,355.19,74.2237,1052113,0.0751,291.5725,0
ok9TV-lZyJk.mp4,355.27,19.1771,91368,0.0688,557.3561,0
ok9TV-lZyJk.mp4,355.36,14.8609,29296,0.0651,867.606,0
ok9TV-lZyJk.mp4,355.44,14.8799,81761,0.0623,908.134,0
ok9TV-lZyJk.mp4,355.52,29.5171,131939,0.0662,505.901,0
ok9TV-lZyJk.mp4,355.61,57.2744,502373,0.0432,255.6452,0
ok9TV-lZyJk.mp4,355.69,59.211,842109,0.0608,384.5356,0
ok9TV-lZyJk.mp4,355.77,36.3921,428780,0.0735,283.9821,0
ok9TV-lZyJk.mp4,355.86,14.9053,69490,0.0749,283.7326,0
ok9TV-lZyJk.mp4,355.94,11.769,41451,0.0572,404.7184,0
ok9TV-lZyJk.mp4,356.02,14.021,133202,0.0666,334.4292,0
ok9TV-lZyJk.mp4,356.11,13.7068,43060,0.0825,84.1622,0
ok9TV-lZyJk.mp4,356.19,18.5892,81515,0.0439,5.0309,0
ok9TV-lZyJk.mp4,356.27,25.7196,132040,0.0666,25.0711,0
ok9TV-lZyJk.mp4,356.36,19.0129,153929,0.0643,19.002,0
ok9TV-lZyJk.mp4,356.44,47.9773,532483,0.0672,146.5909,0
ok9TV-lZyJk.mp4,356.52,64.4196,691126,0.0453,328.9698,0
ok9TV-lZyJk.mp4,356.61,38.8169,188602,0.0444,260.4914,0
ok9TV-lZyJk.mp4,356.69,15.5351,97414,0.0511,331.9603,0
ok9TV-lZyJk.mp4,356.77,8.6791,18536,0.0522,424.0257,0
ok9TV-lZyJk.mp4,356.86,9.6528,15505,0.0479,461.4016,0
ok9TV-lZyJk.mp4,356.94,13.1672,18568,0.044,123.1776,0
ok9TV-lZyJk.mp4,357.02,54.4481,425699,0.0636,297.617,0
ok9TV-lZyJk.mp4,357.11,66.5349,947404,0.0638,616.6423,0
ok9TV-lZyJk.mp4,357.19,71.9535,1079450,0.0737,705.0356,0
ok9TV-lZyJk.mp4,357.27,10.5443,82655,0.0542,693.2162,0
ok9TV-lZyJk.mp4,357.36,11.5696,95373,0.0708,712.8989,0
ok9TV-lZyJk.mp4,357.44,15.0891,128554,0.0738,780.6841,0
ok9TV-lZyJk.mp4,357.52,47.2734,637249,0.0798,598.1467,0
ok9TV-lZyJk.mp4,357.61,44.3992,424564,0.0758,271.3987,0
ok9TV-lZyJk.mp4,357.69,20.8769,79330,0.0878,225.5315,0
ok9TV-lZyJk.mp4,357.77,16.6585,168465,0.0933,196.5525,0
ok9TV-lZyJk.mp4,357.86,45.0002,473923,0.0729,174.9465,0
ok9TV-lZyJk.mp4,357.94,69.33,927610,0.0662,362.4663,0
ok9TV-lZyJk.mp4,358.02,43.1921,333498,0.0745,360.2147,0
ok9TV-lZyJk.mp4,358.11,9.6067,47721,0.0757,462.2894,0
ok9TV-lZyJk.mp4,358.19,10.7505,34542,0.0821,515.3723,0
ok9TV-lZyJk.mp4,358.27,11.6746,61067,0.0756,567.4396,0
ok9TV-lZyJk.mp4,358.36,21.7528,70407,0.0735,160.401,0
ok9TV-lZyJk.mp4,358.44,46.6465,284347,0.0661,195.1911,0
ok9TV-lZyJk.mp4,358.52,28.5943,221158,0.0691,173.2835,0
ok9TV-lZyJk.mp4,358.61,9.6565,60121,0.065,179.2218,0
ok9TV-lZyJk.mp4,358.69,10.1814,47297,0.0674,186.74,0
ok9TV-lZyJk.mp4,358.78,10.4465,32147,0.0712,214.4904,0
ok9TV-lZyJk.mp4,358.86,11.0219,34832,0.0637,53.587,0
ok9TV-lZyJk.mp4,358.94,11.0458,52371,0.0636,0.2763,0
ok9TV-lZyJk.mp4,359.03,37.1694,174429,0.0661,112.4323,0
ok9TV-lZyJk.mp4,359.11,52.7372,698247,0.0539,303.6057,0
ok9TV-lZyJk.mp4,359.19,37.4834,443208,0.0632,268.7506,0
ok9TV-lZyJk.mp4,359.28,21.1723,187236,0.0663,208.6217,0
ok9TV-lZyJk.mp4,359.36,9.7981,58623,0.0676,219.2897,0
ok9TV-lZyJk.mp4,359.44,9.7898,36400,0.061,279.0271,0
ok9TV-lZyJk.mp4,359.53,10.2551,49188,0.0631,116.7758,0
ok9TV-lZyJk.mp4,359.61,9.0355,33895,0.0652,21.1395,0
ok9TV-lZyJk.mp4,359.69,9.6109,36678,0.0616,0.1551,0
ok9TV-lZyJk.mp4,359.78,9.58,45174,0.0729,0.1539,0
ok9TV-lZyJk.mp4,359.86,17.855,69865,0.0651,10.9988,0
ok9TV-lZyJk.mp4,359.94,43.996,414419,0.0569,179.4899,0
ok9TV-lZyJk.mp4,360.03,41.528,378383,0.0558,231.6993,0
ok9TV-lZyJk.mp4,360.11,0.0003,1,0.0566,303.7685,0
ok9TV-lZyJk.mp4,360.19,53.0596,493579,0.0561,379.9436,0
ok9TV-lZyJk.mp4,360.28,13.0631,78399,0.0594,409.3652,0
ok9TV-lZyJk.mp4,360.36,26.853,164356,0.0688,362.6716,0
ok9TV-lZyJk.mp4,360.44,45.6359,372935,0.0688,389.4061,0
ok9TV-lZyJk.mp4,360.53,31.6331,130917,0.0774,198.7373,0
ok9TV-lZyJk.mp4,360.61,19.3258,67420,0.0696,124.2916,0
ok9TV-lZyJk.mp4,360.69,18.0368,82975,0.0664,99.9212,0
ok9TV-lZyJk.mp4,360.78,16.5459,111436,0.057,122.872,0
ok9TV-lZyJk.mp4,360.86,14.816,40004,0.0601,35.6835,0
ok9TV-lZyJk.mp4,360.94,13.3227,73122,0.0623,4.6479,0
ok9TV-lZyJk.mp4,361.03,12.254,70615,0.065,4.3999,0
ok9TV-lZyJk.mp4,361.11,15.6495,101553,0.0624,2.4072,0
ok9TV-lZyJk.mp4,361.19,14.8212,82677,0.0622,1.4839,0
ok9TV-lZyJk.mp4,361.28,18.646,61535,0.0578,4.8165,0
ok9TV-lZyJk.mp4,361.36,14.6081,26549,0.0597,4.25,0
ok9TV-lZyJk.mp4,361.44,17.2288,108466,0.0599,2.3558,0
ok9TV-lZyJk.mp4,361.53,16.9101,87917,0.0561,2.3372,0
ok9TV-lZyJk.mp4,361.61,18.2031,88951,0.0568,1.9734,0
ok9TV-lZyJk.mp4,361.69,10.1325,50149,0.0601,8.3708,0
ok9TV-lZyJk.mp4,361.78,14.3311,95753,0.0653,8.4727,0
ok9TV-lZyJk.mp4,361.86,15.9247,63732,0.0672,7.7706,0
ok9TV-lZyJk.mp4,361.94,32.8804,259510,0.0687,60.1397,0
ok9TV-lZyJk.mp4,362.03,39.9074,379394,0.0766,134.7193,0
ok9TV-lZyJk.mp4,362.11,22.8733,211780,0.0756,96.9741,0
ok9TV-lZyJk.mp4,362.2,13.29,83203,0.076,101.6671,0
